Make,Model,Year, price ,Engine Type,Horsepower,Torque,Fuel Economy,Body Style,Transmission,Drivetrain,Safety Ratings
Mercedes-Benz,Eclipse,2019, 2985837 ,Hybrid,222,317,16.7,Convertible,CVT,FWD,3 stars
Honda,Sportage,2022, 4707834 ,Hybrid,413,269,47.8,Hatchback,Manual,AWD,3 stars
Mitsubishi,Sportage,2023, 5361492 ,Petrol,415,144,19.9,Convertible,CVT,AWD,5 stars
Volvo,Golf,2020, 4040051 ,Electric,476,412,45.7,SUV,Automatic,AWD,3 stars
Hyundai,Sportage,2022, 6694361 ,Electric,161,128,15.6,SUV,Manual,AWD,5 stars
Toyota,A4,2019, 9099011 ,Diesel,251,474,28.7,Convertible,Automatic,FWD,4 stars
Volkswagen,Camaro,2011, 7770792 ,Petrol,376,119,29,SUV,Automatic,FWD,4 stars
Audi,XF,2014, 9886021 ,Petrol,381,445,46,SUV,CVT,RWD,4 stars
Chevrolet,Elantra,2010, 6566418 ,Diesel,472,373,29.8,Sedan,Automatic,FWD,4 stars
Volkswagen,X5,2020, 5500216 ,Electric,540,556,19,Sedan,Automatic,AWD,3 stars
Volvo,Eclipse,2010, 8192675 ,Diesel,441,298,35.7,Convertible,CVT,RWD,3 stars
Renault,Eclipse,2022, 2847118 ,Hybrid,296,514,19.5,Hatchback,CVT,FWD,3 stars
Jaguar,Elantra,2010, 5277427 ,Diesel,311,192,43.7,Hatchback,Automatic,FWD,3 stars
Nissan,Elantra,2011, 7367134 ,Hybrid,268,509,34.7,Convertible,Automatic,RWD,3 stars
Audi,Camry,2017, 4252176 ,Electric,414,384,34,Truck,CVT,AWD,3 stars
Toyota,Mustang,2015, 2890834 ,Hybrid,237,397,35.9,SUV,CVT,FWD,3 stars
Kia,CX-5,2017, 2413235 ,Hybrid,397,503,23.9,Sedan,CVT,FWD,3 stars
Kia,A4,2019, 4363073 ,Petrol,484,119,45.5,Sedan,Automatic,AWD,3 stars
Jeep,X5,2023, 8345554 ,Electric,294,349,21.3,Convertible,CVT,RWD,4 stars
BMW,XF,2011, 5219594 ,Electric,442,506,45.2,Truck,Manual,FWD,3 stars
Hyundai,Clio,2018, 2964558 ,Diesel,456,271,25.5,Sedan,CVT,AWD,3 stars
Audi,Elantra,2021, 3817465 ,Hybrid,535,488,19.8,SUV,Manual,RWD,5 stars
Tesla,Cherokee,2012, 8455761 ,Diesel,119,266,28.2,Convertible,Automatic,AWD,4 stars
Chevrolet,CX-5,2015, 5962619 ,Hybrid,562,237,29.7,Truck,Automatic,RWD,4 stars
Mazda,XF,2010, 7303182 ,Diesel,442,387,29.4,Sedan,Automatic,AWD,4 stars
Ford,A4,2020, 9400473 ,Petrol,189,469,28.4,Convertible,CVT,RWD,5 stars
Mercedes-Benz,XC90,2012, 1899264 ,Electric,499,132,48.8,Sedan,CVT,AWD,4 stars
Mercedes-Benz,Altima,2014, 5278353 ,Hybrid,588,150,31.5,Coupe,Automatic,AWD,5 stars
Chevrolet,Model 3,2014, 4068763 ,Hybrid,543,357,31.7,Truck,Manual,AWD,3 stars
Hyundai,Elantra,2022, 6104737 ,Hybrid,296,103,22.4,Hatchback,Automatic,RWD,4 stars
Honda,Sportage,2016, 4200443 ,Petrol,388,175,29.4,Coupe,Manual,AWD,3 stars
Chevrolet,X5,2020, 890137 ,Hybrid,201,276,19.2,Convertible,Manual,RWD,5 stars
BMW,Elantra,2018, 5594583 ,Hybrid,284,175,40.8,SUV,Manual,FWD,4 stars
Honda,Elantra,2015, 1812297 ,Diesel,351,178,46.9,Sedan,Manual,FWD,4 stars
Mitsubishi,Cherokee,2022, 2851835 ,Hybrid,261,548,43.2,SUV,CVT,RWD,5 stars
Ford,Elantra,2013, 4224244 ,Hybrid,335,455,45.9,Hatchback,Automatic,FWD,4 stars
Honda,Altima,2013, 2753976 ,Electric,567,507,31,Sedan,Manual,RWD,5 stars
Tesla,C-Class,2010, 5022513 ,Electric,245,269,49.9,Convertible,Automatic,FWD,4 stars
BMW,Clio,2014, 5383168 ,Diesel,172,429,36.3,Convertible,CVT,RWD,4 stars
Jaguar,XF,2017, 7350771 ,Electric,255,233,24.2,Convertible,CVT,AWD,3 stars
Jeep,Sportage,2019, 2339876 ,Diesel,318,436,28.9,Coupe,CVT,RWD,3 stars
Volvo,911,2021, 6416994 ,Diesel,288,411,39.5,Coupe,CVT,AWD,4 stars
Honda,C-Class,2016, 6550576 ,Petrol,488,513,26.2,SUV,CVT,RWD,4 stars
Hyundai,Accord,2023, 1614048 ,Petrol,572,163,18.6,Sedan,CVT,AWD,4 stars
Jaguar,XF,2017, 9272621 ,Diesel,522,365,25.6,Sedan,Manual,RWD,4 stars
Honda,Accord,2012, 7069093 ,Electric,549,430,46.7,SUV,CVT,FWD,3 stars
Hyundai,X5,2015, 5515097 ,Petrol,472,372,33,Hatchback,Automatic,RWD,4 stars
Jaguar,XC90,2017, 7999437 ,Electric,342,110,18.5,SUV,Manual,AWD,3 stars
Toyota,XC90,2018, 6702669 ,Electric,234,153,28.6,Convertible,CVT,FWD,3 stars
Toyota,A4,2021, 5572501 ,Diesel,504,306,39.4,Hatchback,Automatic,RWD,4 stars
Subaru,Clio,2020, 9368639 ,Diesel,379,397,45.5,Convertible,CVT,AWD,5 stars
Chevrolet,Altima,2023, 3397298 ,Electric,398,502,23.5,Convertible,Automatic,AWD,4 stars
Mitsubishi,XF,2019, 3399631 ,Diesel,268,364,22.8,Convertible,CVT,FWD,5 stars
Hyundai,Cherokee,2016, 5047879 ,Diesel,377,192,29,Coupe,Manual,RWD,3 stars
Jeep,Camaro,2020, 5481163 ,Electric,193,578,46.2,Truck,Automatic,FWD,4 stars
Tesla,Mustang,2019, 5708129 ,Electric,465,438,39.8,Hatchback,CVT,AWD,5 stars
BMW,XF,2015, 9246478 ,Electric,575,144,16.7,Truck,Automatic,AWD,5 stars
Volkswagen,Elantra,2014, 3487724 ,Petrol,310,509,25.9,Hatchback,Automatic,FWD,3 stars
Kia,C-Class,2011, 6919337 ,Hybrid,537,159,37.9,Coupe,CVT,AWD,3 stars
Mitsubishi,Elantra,2016, 594293 ,Petrol,468,209,30.6,Hatchback,CVT,RWD,4 stars
Jeep,C-Class,2023, 832877 ,Hybrid,335,400,26.8,Sedan,Automatic,RWD,3 stars
Volvo,Camaro,2016, 4892317 ,Diesel,242,342,40.6,SUV,Manual,RWD,3 stars
Porsche,Outback,2014, 5860103 ,Diesel,215,431,43.8,Hatchback,CVT,RWD,3 stars
Renault,Mustang,2020, 808148 ,Hybrid,511,552,43.3,Hatchback,Automatic,RWD,3 stars
Subaru,C-Class,2020, 3052389 ,Electric,425,475,48.1,SUV,CVT,RWD,3 stars
Honda,X5,2018, 544814 ,Hybrid,446,362,31.5,Convertible,CVT,RWD,3 stars
Porsche,C-Class,2010, 5631542 ,Petrol,483,174,48.3,Truck,Manual,RWD,5 stars
Renault,Golf,2019, 963288 ,Petrol,466,247,18,Truck,Manual,AWD,3 stars
BMW,Camaro,2022, 7794357 ,Hybrid,481,108,30.8,Convertible,Automatic,RWD,5 stars
Honda,Cherokee,2019, 1848536 ,Petrol,146,329,29.9,Sedan,Automatic,FWD,4 stars
Kia,Cherokee,2013, 2950155 ,Diesel,334,324,35.7,SUV,Automatic,AWD,3 stars
Jeep,Sportage,2010, 3562284 ,Diesel,230,367,24.2,SUV,Automatic,FWD,5 stars
Tesla,Camry,2015, 3246198 ,Diesel,121,332,23.8,Truck,Manual,RWD,3 stars
Chevrolet,Cherokee,2013, 4547519 ,Diesel,466,385,37,Coupe,CVT,FWD,4 stars
Nissan,Camry,2011, 8200345 ,Diesel,438,161,48.7,Hatchback,Automatic,AWD,5 stars
Volkswagen,Accord,2011, 3389555 ,Electric,320,360,43.4,Convertible,Manual,AWD,4 stars
Mitsubishi,Altima,2017, 1623357 ,Petrol,338,399,19,Coupe,CVT,FWD,5 stars
Kia,Camry,2013, 4203289 ,Petrol,574,286,27.6,Coupe,Automatic,AWD,3 stars
Hyundai,Camry,2021, 6085514 ,Diesel,419,347,21.9,Hatchback,Manual,AWD,5 stars
Toyota,XC90,2010, 3415624 ,Petrol,547,518,36.2,Truck,Automatic,FWD,3 stars
Renault,Elantra,2011, 7885263 ,Hybrid,289,240,15.1,Convertible,Automatic,AWD,5 stars
Volvo,C-Class,2020, 8591398 ,Hybrid,327,341,33.1,Truck,Automatic,RWD,4 stars
Jaguar,Clio,2021, 158163 ,Hybrid,334,184,38.3,Coupe,CVT,AWD,5 stars
Ford,Eclipse,2013, 4492015 ,Electric,234,115,27.2,Convertible,Manual,RWD,5 stars
Ford,911,2017, 8599081 ,Petrol,476,581,40.6,Coupe,CVT,FWD,3 stars
Mazda,XF,2011, 1823337 ,Electric,164,311,35.1,Coupe,Automatic,RWD,3 stars
Volkswagen,XC90,2013, 4132997 ,Hybrid,578,595,17.2,SUV,Manual,AWD,5 stars
Tesla,CX-5,2018, 2201917 ,Hybrid,317,178,34.2,Sedan,Automatic,RWD,3 stars
Renault,Model 3,2023, 8083348 ,Diesel,407,433,39.1,Coupe,Manual,RWD,5 stars
Kia,Eclipse,2014, 8289133 ,Electric,156,144,36.7,Coupe,Automatic,RWD,3 stars
Jeep,Elantra,2016, 784008 ,Electric,325,575,38.9,Hatchback,Automatic,AWD,3 stars
Mazda,Camaro,2015, 9905568 ,Diesel,349,214,33.3,Coupe,Manual,FWD,3 stars
Nissan,CX-5,2020, 6358197 ,Hybrid,116,406,42.6,Hatchback,Manual,FWD,4 stars
Kia,Elantra,2014, 3027869 ,Petrol,451,358,29.4,SUV,Automatic,RWD,5 stars
Jaguar,Accord,2021, 8685254 ,Electric,202,464,37.5,Sedan,Manual,AWD,3 stars
Jeep,Accord,2014, 4352461 ,Electric,137,445,34.4,SUV,Automatic,AWD,5 stars
Honda,Camry,2018, 5516903 ,Electric,450,167,19.4,Coupe,CVT,AWD,3 stars
Volkswagen,X5,2023, 9518899 ,Electric,444,481,19.9,SUV,CVT,FWD,5 stars
Kia,Cherokee,2013, 7726448 ,Hybrid,542,594,40.6,Sedan,CVT,FWD,3 stars
Honda,XF,2012, 4406497 ,Petrol,252,574,22.7,Sedan,CVT,RWD,4 stars
Tesla,Elantra,2012, 7861725 ,Hybrid,432,468,25,Convertible,Automatic,RWD,4 stars
Hyundai,911,2013, 987485 ,Electric,362,520,30.1,Convertible,Manual,FWD,4 stars
Volvo,XF,2019, 3781741 ,Diesel,162,126,22.2,Truck,Manual,RWD,3 stars
Audi,911,2015, 1806741 ,Electric,412,418,29.1,Coupe,Manual,FWD,5 stars
Honda,Mustang,2014, 3693573 ,Electric,379,463,33.8,SUV,Automatic,AWD,5 stars
Jaguar,XF,2022, 7343292 ,Diesel,306,162,29.8,Hatchback,Automatic,AWD,4 stars
Honda,Altima,2015, 7782786 ,Hybrid,533,249,40.3,Convertible,CVT,AWD,5 stars
Ford,Altima,2020, 3041183 ,Electric,308,199,26.8,Hatchback,CVT,FWD,4 stars
Volvo,C-Class,2010, 9462618 ,Electric,346,328,30.8,Hatchback,CVT,RWD,4 stars
BMW,911,2014, 729685 ,Diesel,503,440,44.1,Truck,Automatic,RWD,5 stars
Chevrolet,Clio,2014, 2295717 ,Electric,552,157,31.5,Truck,CVT,RWD,3 stars
BMW,Golf,2011, 330831 ,Petrol,375,481,28.6,SUV,Automatic,RWD,4 stars
Mitsubishi,Cherokee,2015, 5225635 ,Petrol,295,105,22.4,Truck,CVT,FWD,3 stars
Mazda,X5,2015, 6333665 ,Hybrid,518,215,23.1,Coupe,CVT,RWD,5 stars
Porsche,XC90,2016, 9654264 ,Hybrid,326,512,19.5,Coupe,Manual,AWD,4 stars
Subaru,Model 3,2015, 6192939 ,Electric,227,147,49.8,Convertible,CVT,AWD,3 stars
Ford,A4,2013, 4199845 ,Diesel,476,539,48,Coupe,CVT,AWD,4 stars
Mazda,Camaro,2014, 8693119 ,Hybrid,238,511,26.6,Truck,CVT,AWD,3 stars
Jaguar,CX-5,2019, 2075647 ,Petrol,201,442,21.4,Hatchback,Automatic,RWD,5 stars
Jeep,Outback,2017, 6817797 ,Diesel,148,289,22.7,SUV,Automatic,RWD,5 stars
Mercedes-Benz,XF,2016, 9866943 ,Petrol,383,458,19.9,Truck,CVT,FWD,4 stars
Porsche,Model 3,2019, 5506356 ,Petrol,233,418,35,SUV,Automatic,FWD,3 stars
Volkswagen,Altima,2022, 730748 ,Hybrid,375,157,22.7,Truck,CVT,AWD,3 stars
Renault,Accord,2016, 6440706 ,Diesel,211,401,25.2,Truck,Manual,AWD,3 stars
Mazda,Camaro,2020, 70703 ,Electric,523,464,39.1,SUV,Automatic,AWD,5 stars
Toyota,C-Class,2015, 6667307 ,Hybrid,480,439,43.9,Coupe,Manual,AWD,4 stars
Toyota,XC90,2011, 7849937 ,Electric,298,573,20.1,Coupe,CVT,AWD,4 stars
Ford,Golf,2014, 3437864 ,Diesel,307,276,20.4,Truck,Automatic,RWD,4 stars
Mitsubishi,XC90,2011, 9607251 ,Electric,380,117,38.5,Convertible,Automatic,RWD,5 stars
Mitsubishi,Camry,2011, 1936971 ,Diesel,135,144,36.5,Hatchback,Manual,AWD,5 stars
Kia,Golf,2012, 5420132 ,Diesel,186,115,24.5,Convertible,Manual,RWD,5 stars
Honda,Elantra,2022, 3593859 ,Electric,560,119,33.3,Hatchback,Automatic,RWD,5 stars
Nissan,X5,2014, 1763073 ,Petrol,468,207,20.9,Sedan,Automatic,FWD,4 stars
Renault,Camaro,2010, 4951673 ,Electric,150,224,42.3,Truck,CVT,RWD,5 stars
Tesla,Elantra,2016, 1907675 ,Diesel,588,151,39.4,Sedan,CVT,AWD,3 stars
Volkswagen,Camry,2018, 1623369 ,Hybrid,296,120,16.4,Hatchback,Manual,AWD,3 stars
Mercedes-Benz,Sportage,2023, 4321571 ,Electric,367,210,31.9,Hatchback,Automatic,AWD,5 stars
Toyota,Outback,2013, 3617052 ,Petrol,295,280,20.5,Truck,Automatic,RWD,4 stars
Audi,911,2010, 6295398 ,Diesel,401,148,32.2,Coupe,Manual,FWD,5 stars
Jaguar,Eclipse,2018, 2525467 ,Diesel,348,445,16.7,Convertible,CVT,AWD,5 stars
Subaru,Model 3,2016, 3785753 ,Petrol,233,558,27.2,Convertible,Automatic,AWD,4 stars
Nissan,Outback,2010, 7960685 ,Petrol,114,108,48.4,Hatchback,Manual,FWD,5 stars
Toyota,Camry,2015, 7131187 ,Diesel,406,552,36.6,Convertible,Manual,AWD,4 stars
Jaguar,Altima,2012, 2126071 ,Diesel,267,308,41.1,Sedan,CVT,FWD,5 stars
Jaguar,X5,2012, 7654827 ,Hybrid,406,171,32.8,SUV,Automatic,AWD,3 stars
Volkswagen,Model 3,2023, 3328607 ,Hybrid,145,589,15.2,Coupe,Manual,AWD,5 stars
BMW,Mustang,2022, 8594001 ,Electric,342,528,27.4,Hatchback,CVT,FWD,3 stars
Subaru,Camaro,2012, 8727484 ,Diesel,400,390,17.3,Hatchback,CVT,RWD,4 stars
Porsche,Cherokee,2023, 9658394 ,Petrol,363,206,43.6,Convertible,Automatic,FWD,4 stars
Jeep,XC90,2015, 4209012 ,Electric,137,576,26,Convertible,Automatic,RWD,3 stars
Kia,Camaro,2016, 9342896 ,Diesel,580,430,35.1,Hatchback,Manual,AWD,3 stars
Nissan,Cherokee,2010, 7701006 ,Hybrid,522,168,41.6,Coupe,CVT,FWD,5 stars
Hyundai,XF,2018, 6561363 ,Electric,506,373,36.4,Convertible,Automatic,AWD,3 stars
Mazda,Outback,2010, 6594226 ,Electric,105,121,23.1,Sedan,Manual,FWD,5 stars
Subaru,Sportage,2012, 8299158 ,Hybrid,509,178,16.8,Truck,Manual,AWD,3 stars
Audi,C-Class,2023, 6229633 ,Electric,420,324,22.9,Hatchback,CVT,FWD,3 stars
Renault,C-Class,2014, 7643535 ,Hybrid,341,110,34.3,Coupe,Manual,FWD,3 stars
Toyota,Eclipse,2021, 8422944 ,Electric,170,128,17.2,Truck,Automatic,AWD,4 stars
Renault,Outback,2020, 8657748 ,Diesel,359,313,18.3,Truck,Manual,FWD,5 stars
Chevrolet,Golf,2017, 1811562 ,Diesel,540,224,43.4,Truck,Automatic,FWD,5 stars
Toyota,Camaro,2012, 510164 ,Petrol,405,450,29.7,Truck,CVT,AWD,5 stars
Subaru,Camaro,2023, 6446095 ,Electric,551,590,31.9,Coupe,Automatic,AWD,4 stars
Kia,CX-5,2014, 6411621 ,Hybrid,250,562,37.4,Convertible,Automatic,FWD,5 stars
Porsche,Camry,2011, 6162952 ,Hybrid,365,327,32,Coupe,Manual,AWD,3 stars
Nissan,Eclipse,2023, 3947034 ,Petrol,312,500,17.1,SUV,CVT,FWD,5 stars
Jeep,A4,2023, 6247519 ,Electric,207,482,29.5,Coupe,CVT,AWD,3 stars
Volkswagen,Eclipse,2018, 3378617 ,Hybrid,143,208,45.3,Hatchback,CVT,RWD,3 stars
Hyundai,Model 3,2011, 2716266 ,Petrol,364,448,47,SUV,Manual,RWD,5 stars
Volvo,Mustang,2020, 8324279 ,Electric,489,490,31.2,Convertible,CVT,RWD,5 stars
Nissan,X5,2017, 721046 ,Diesel,390,292,32.3,SUV,CVT,RWD,3 stars
Nissan,Model 3,2018, 3949962 ,Hybrid,569,446,40.9,Coupe,Automatic,RWD,4 stars
Jeep,Outback,2013, 8768107 ,Electric,425,188,43.7,Truck,Manual,RWD,4 stars
Subaru,Eclipse,2023, 2825489 ,Diesel,328,151,23.9,Hatchback,Manual,FWD,4 stars
Jeep,Clio,2011, 325865 ,Electric,344,319,43.2,Truck,Manual,FWD,3 stars
Renault,Sportage,2010, 9296097 ,Petrol,451,370,43.8,Truck,CVT,AWD,4 stars
Toyota,A4,2023, 2046387 ,Electric,479,265,40.8,Hatchback,CVT,RWD,4 stars
Porsche,X5,2018, 771419 ,Hybrid,358,424,24.6,Convertible,CVT,FWD,4 stars
Jeep,Sportage,2011, 1654883 ,Petrol,293,516,40.7,SUV,Automatic,FWD,5 stars
Jeep,911,2021, 455801 ,Electric,120,228,43.5,SUV,CVT,AWD,3 stars
Hyundai,X5,2012, 2686869 ,Diesel,403,194,23.4,Coupe,Automatic,RWD,3 stars
Jeep,Camry,2010, 4866548 ,Diesel,496,259,46.6,Coupe,CVT,RWD,3 stars
Mitsubishi,Accord,2023, 6209928 ,Electric,326,454,16.5,Sedan,CVT,RWD,4 stars
Chevrolet,Elantra,2015, 752511 ,Diesel,371,414,16.2,Truck,Manual,FWD,3 stars
Honda,Camaro,2023, 7641222 ,Diesel,523,296,15.5,SUV,Automatic,RWD,3 stars
Volkswagen,X5,2010, 8970224 ,Electric,529,390,36.6,Convertible,Automatic,FWD,3 stars
Mitsubishi,Elantra,2010, 9597408 ,Electric,378,314,37.7,Convertible,Automatic,RWD,5 stars
Nissan,Outback,2016, 1695458 ,Electric,505,476,44.5,Truck,Manual,FWD,3 stars
Ford,Accord,2022, 8865794 ,Diesel,121,363,26.7,Hatchback,Automatic,RWD,5 stars
Nissan,Golf,2011, 6863896 ,Hybrid,350,297,42.1,Coupe,Automatic,AWD,3 stars
Subaru,Elantra,2018, 7273357 ,Diesel,108,173,21.1,Coupe,CVT,AWD,4 stars
Mercedes-Benz,XF,2012, 3955306 ,Diesel,599,485,33.7,Convertible,Manual,RWD,4 stars
Toyota,Clio,2014, 1600107 ,Diesel,503,217,45.3,Truck,Manual,FWD,3 stars
Ford,Elantra,2018, 6574708 ,Electric,458,330,47.1,SUV,Manual,RWD,3 stars
Renault,Mustang,2013, 932254 ,Petrol,376,507,24.2,Sedan,Manual,RWD,5 stars
Tesla,Elantra,2012, 6581328 ,Diesel,328,557,24.2,Convertible,Manual,FWD,3 stars
Ford,Clio,2011, 7073391 ,Hybrid,286,529,39.3,Convertible,Manual,AWD,3 stars
Hyundai,CX-5,2016, 3443734 ,Hybrid,203,217,26.7,SUV,CVT,FWD,5 stars
Ford,Accord,2013, 2548663 ,Electric,200,427,23.5,Convertible,CVT,AWD,4 stars
Ford,Eclipse,2012, 6957413 ,Hybrid,151,131,32.2,SUV,CVT,RWD,3 stars
Ford,X5,2023, 1790698 ,Electric,454,175,44.3,Coupe,Manual,RWD,3 stars
Tesla,Cherokee,2022, 5739154 ,Hybrid,150,203,24.7,Truck,CVT,RWD,4 stars
Volvo,911,2020, 9642725 ,Electric,592,405,28.3,Coupe,Automatic,AWD,4 stars
Tesla,Golf,2019, 9169002 ,Electric,221,175,27.9,Hatchback,Manual,RWD,5 stars
Mazda,Model 3,2014, 9679726 ,Diesel,586,467,43.7,Coupe,Manual,RWD,5 stars
Mercedes-Benz,Camry,2015, 5835293 ,Hybrid,351,413,16.7,Truck,Automatic,RWD,4 stars
Mazda,Outback,2014, 2510321 ,Diesel,277,547,47.4,Sedan,CVT,FWD,4 stars
Tesla,Camaro,2014, 9167914 ,Petrol,539,400,33.9,Convertible,Automatic,RWD,4 stars
Nissan,XF,2015, 1603262 ,Electric,115,364,43.6,Sedan,Manual,AWD,4 stars
Toyota,XF,2013, 9438741 ,Electric,196,423,28.7,Convertible,CVT,RWD,4 stars
Jaguar,XF,2018, 3085037 ,Petrol,249,344,42,Truck,CVT,RWD,5 stars
Tesla,Mustang,2014, 1699988 ,Hybrid,319,232,29.1,SUV,CVT,FWD,3 stars
BMW,Outback,2015, 8242933 ,Petrol,328,516,35.4,Sedan,Manual,FWD,4 stars
Porsche,Eclipse,2012, 8236095 ,Diesel,219,130,41.7,Truck,Manual,RWD,5 stars
Kia,XC90,2016, 7976049 ,Diesel,404,441,41.3,Sedan,CVT,AWD,3 stars
Mitsubishi,Accord,2020, 2019256 ,Hybrid,504,546,23.1,Sedan,Automatic,FWD,5 stars
Subaru,911,2021, 2677097 ,Hybrid,228,323,23.9,Convertible,Manual,AWD,5 stars
Porsche,X5,2013, 8373768 ,Electric,216,150,41.5,Hatchback,Automatic,FWD,3 stars
Tesla,Altima,2021, 2067339 ,Petrol,400,329,33.4,Coupe,CVT,FWD,5 stars
Mazda,911,2023, 5233861 ,Hybrid,117,312,18.5,Sedan,Automatic,FWD,3 stars
Porsche,Altima,2010, 7773078 ,Electric,270,242,41.9,Sedan,CVT,FWD,5 stars
Mazda,Sportage,2014, 5827399 ,Petrol,585,573,40.7,Sedan,Automatic,FWD,5 stars
Honda,Sportage,2019, 8285638 ,Electric,549,560,23.6,Hatchback,Manual,RWD,3 stars
BMW,XF,2022, 7050408 ,Hybrid,298,100,39.9,Convertible,Automatic,FWD,5 stars
Kia,Golf,2011, 9634429 ,Electric,208,209,32.4,Convertible,Manual,RWD,3 stars
Nissan,Model 3,2020, 2269423 ,Diesel,515,176,37.9,Truck,Manual,FWD,4 stars
Ford,A4,2021, 6237488 ,Petrol,327,592,40.5,Coupe,CVT,RWD,5 stars
Renault,Outback,2013, 8062073 ,Electric,342,380,19,Coupe,CVT,FWD,5 stars
Chevrolet,Golf,2020, 5330196 ,Hybrid,220,247,47,Coupe,CVT,RWD,5 stars
Mitsubishi,Model 3,2019, 5290598 ,Electric,290,203,18.7,SUV,Manual,FWD,5 stars
Porsche,Camry,2017, 6583217 ,Diesel,164,415,22.5,Hatchback,Manual,AWD,4 stars
Mitsubishi,Elantra,2013, 427221 ,Hybrid,319,250,28.8,SUV,Automatic,FWD,4 stars
Mercedes-Benz,Golf,2020, 7978759 ,Diesel,303,224,17.7,Sedan,CVT,RWD,4 stars
Subaru,Camaro,2010, 6330781 ,Diesel,409,396,27.5,Sedan,Manual,AWD,4 stars
Kia,A4,2011, 8127077 ,Diesel,331,397,15.8,Coupe,CVT,AWD,5 stars
BMW,Outback,2022, 7126274 ,Electric,227,177,37.6,Sedan,CVT,RWD,3 stars
Nissan,Camry,2016, 3101029 ,Diesel,141,254,39.4,Coupe,CVT,AWD,5 stars
Audi,A4,2013, 201525 ,Hybrid,200,599,30.1,SUV,Manual,RWD,5 stars
Renault,Cherokee,2020, 4192433 ,Hybrid,598,291,48.6,Coupe,Manual,FWD,5 stars
Subaru,A4,2023, 2869139 ,Electric,353,586,49.7,Convertible,Automatic,RWD,5 stars
Ford,Cherokee,2022, 8338655 ,Diesel,166,465,45.5,Convertible,CVT,AWD,4 stars
Chevrolet,Cherokee,2013, 4485932 ,Hybrid,473,568,18.3,Coupe,Manual,FWD,3 stars
Jeep,Outback,2013, 9742713 ,Petrol,439,274,31.8,Sedan,Manual,RWD,4 stars
Ford,Elantra,2023, 4668954 ,Petrol,434,526,48.5,Convertible,Automatic,RWD,4 stars
Jeep,Mustang,2012, 2372656 ,Petrol,380,112,24.9,Sedan,CVT,FWD,5 stars
Audi,Clio,2011, 845293 ,Diesel,563,480,16.1,Coupe,Automatic,AWD,3 stars
Nissan,Cherokee,2020, 418235 ,Electric,296,208,41.1,Hatchback,Automatic,RWD,5 stars
Chevrolet,Clio,2014, 4494059 ,Petrol,466,478,43.6,Sedan,Manual,FWD,3 stars
Subaru,CX-5,2011, 9415318 ,Diesel,393,423,17.6,Hatchback,Automatic,RWD,3 stars
Ford,Camry,2020, 9756556 ,Electric,519,467,37.3,SUV,CVT,RWD,5 stars
Hyundai,X5,2011, 2075487 ,Diesel,393,516,46.5,Hatchback,Automatic,RWD,3 stars
Hyundai,Outback,2022, 9453538 ,Petrol,322,576,15.6,Hatchback,Automatic,FWD,3 stars
Honda,XF,2014, 9234821 ,Electric,110,262,48.7,Truck,CVT,FWD,5 stars
Audi,911,2012, 9534027 ,Petrol,300,355,46.7,Hatchback,Manual,RWD,4 stars
Tesla,Camaro,2014, 2416213 ,Petrol,352,231,44.8,Truck,Manual,AWD,3 stars
Kia,Clio,2022, 1737972 ,Petrol,325,241,27.3,Sedan,CVT,FWD,3 stars
Toyota,Cherokee,2010, 9788835 ,Diesel,349,139,23.1,Hatchback,Automatic,FWD,3 stars
Toyota,Cherokee,2013, 9868526 ,Petrol,306,444,41.7,SUV,Automatic,RWD,4 stars
Renault,Altima,2019, 1807995 ,Electric,421,220,44.5,SUV,Automatic,FWD,4 stars
Mitsubishi,Camry,2017, 6755798 ,Petrol,218,580,28,Convertible,Manual,RWD,5 stars
Porsche,Cherokee,2010, 5198643 ,Hybrid,366,317,42.7,Sedan,Manual,AWD,4 stars
Porsche,C-Class,2018, 6243616 ,Petrol,384,586,34.1,SUV,Manual,RWD,4 stars
Honda,Altima,2011, 6099321 ,Hybrid,462,103,18.2,Coupe,Automatic,FWD,4 stars
Volvo,C-Class,2021, 7632338 ,Hybrid,138,215,20.2,Truck,Automatic,AWD,5 stars
Honda,Golf,2014, 2929694 ,Electric,138,461,41.7,Convertible,CVT,FWD,3 stars
Mercedes-Benz,XF,2020, 5946138 ,Diesel,374,294,21.1,Coupe,Automatic,RWD,5 stars
Audi,Eclipse,2020, 9924169 ,Diesel,394,350,40.4,Truck,Automatic,FWD,3 stars
Nissan,CX-5,2021, 324273 ,Hybrid,474,477,42.6,SUV,CVT,RWD,5 stars
Tesla,Cherokee,2013, 6641765 ,Electric,266,342,38.9,Truck,Manual,AWD,5 stars
Jeep,CX-5,2019, 1859077 ,Hybrid,389,557,34.2,Convertible,CVT,RWD,5 stars
Toyota,Mustang,2019, 8162093 ,Diesel,253,276,45,SUV,Manual,RWD,5 stars
Hyundai,XC90,2021, 3006978 ,Hybrid,467,405,19,Convertible,CVT,RWD,5 stars
Renault,CX-5,2023, 4809755 ,Electric,510,170,20.5,Truck,Automatic,AWD,4 stars
Mazda,Altima,2014, 6385153 ,Hybrid,517,302,40,Sedan,Manual,AWD,4 stars
Honda,Elantra,2015, 3006014 ,Electric,205,521,37.6,Coupe,Manual,FWD,5 stars
Renault,Elantra,2016, 3656325 ,Electric,251,355,37.4,Sedan,CVT,AWD,4 stars
Toyota,Altima,2018, 9590602 ,Electric,336,312,27.8,Sedan,Automatic,RWD,3 stars
